id,price,direct,outbound_carrier,city,departure_date,inbound_carrier,arrival_date,country,no_of_days,continent,region,lat,lng
17,163262,FALSE,eurowings,Palma,2021-05-31,eurowings,2021-06-01,Spain,1,Europe,Southern Europe,39.5667,2.6497
1,13717,TRUE,Ryanair,London,2021-06-01,Ryanair,2021-06-02,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
2,14776,FALSE,Ryanair,Brussels,2021-06-01,Ryanair,2021-06-02,Belgium,1,Europe,Western Europe,50.8467,4.3517
3,16350,FALSE,Ryanair,Milan,2021-06-01,Ryanair,2021-06-02,Italy,1,Europe,Southern Europe,45.4669,9.19
4,19515,FALSE,Ryanair,Vienna,2021-06-01,Ryanair,2021-06-02,Austria,1,Europe,Western Europe,48.2083,16.3731
5,38830,TRUE,eurowings,Stuttgart,2021-06-01,eurowings,2021-06-02,Germany,1,Europe,Western Europe,48.7761,9.1775
6,52225,FALSE,Ryanair,Lisbon,2021-06-01,eurowings,2021-06-02,Portugal,1,Europe,Southern Europe,38.7452,-9.1604
7,52404,FALSE,eurowings,London,2021-06-01,Ryanair,2021-06-02,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
8,54071,FALSE,Ryanair,Lanzarote,2021-06-01,easyJet,2021-06-02,Spain,1,Europe,Southern Europe,NA,NA
9,57823,FALSE,eurowings,Stuttgart,2021-06-01,eurowings,2021-06-02,Germany,1,Europe,Western Europe,48.7761,9.1775
10,76307,FALSE,Ryanair,Amman,2021-06-01,Turkish Airlines,2021-06-02,Jordan,1,Asia,Western Asia,31.95,35.9333
11,79652,FALSE,KLM,Paris,2021-06-01,KLM,2021-06-02,France,1,Europe,Western Europe,48.8566,2.3522
12,84409,FALSE,KLM,Oslo,2021-06-01,KLM,2021-06-02,Norway,1,Europe,Northern Europe,59.9111,10.7528
13,104471,TRUE,Air France,Paris,2021-06-01,Air France,2021-06-02,France,1,Europe,Western Europe,48.8566,2.3522
14,110569,FALSE,eurowings,Thessaloniki,2021-06-01,eurowings,2021-06-02,Greece,1,Europe,Southern Europe,NA,NA
15,346504,FALSE,Finnair,Seoul,2021-06-01,Lufthansa,2021-06-02,South Korea,1,Asia,Eastern Asia,NA,NA
16,423369,FALSE,Air France,San Jose,2021-06-01,KLM,2021-06-02,Costa Rica,1,Americas,Latin America and the Caribbean,NA,NA
1,7165,TRUE,Ryanair,Milan,2021-06-02,Ryanair,2021-06-03,Italy,1,Europe,Southern Europe,45.4669,9.19
2,7819,TRUE,Ryanair,Prague,2021-06-02,Ryanair,2021-06-03,Czechia,1,Europe,Eastern Europe,50.0833,14.4167
3,11818,TRUE,Wizz Air,Berlin,2021-06-02,Ryanair,2021-06-03,Germany,1,Europe,Western Europe,52.5167,13.3833
4,13964,TRUE,Ryanair,London,2021-06-02,Ryanair,2021-06-03,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
5,16647,FALSE,Ryanair,Prague,2021-06-02,Ryanair,2021-06-03,Czechia,1,Europe,Eastern Europe,50.0833,14.4167
6,17509,FALSE,Ryanair,Brussels,2021-06-02,Ryanair,2021-06-03,Belgium,1,Europe,Western Europe,50.8467,4.3517
7,17516,FALSE,Ryanair,Milan,2021-06-02,Ryanair,2021-06-03,Italy,1,Europe,Southern Europe,45.4669,9.19
8,24001,FALSE,Ryanair,Seville,2021-06-02,Ryanair,2021-06-03,Spain,1,Europe,Southern Europe,NA,NA
9,32367,TRUE,Pegasus Airlines,Istanbul,2021-06-02,Pegasus Airlines,2021-06-03,Turkey,1,Asia,Western Asia,41.01,28.9603
10,35153,FALSE,Ryanair,Billund,2021-06-02,Ryanair,2021-06-03,Denmark,1,Europe,Northern Europe,NA,NA
11,39928,FALSE,Ryanair,Amsterdam,2021-06-02,Vueling Airlines,2021-06-03,Netherlands,1,Europe,Western Europe,52.35,4.9166
12,46559,FALSE,Pegasus Airlines,Istanbul,2021-06-02,Pegasus Airlines,2021-06-03,Turkey,1,Asia,Western Asia,41.01,28.9603
13,49328,FALSE,Ryanair,London,2021-06-02,eurowings,2021-06-03,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
14,51098,FALSE,eurowings,Gothenburg,2021-06-02,Wizz Air,2021-06-03,Sweden,1,Europe,Northern Europe,57.6717,11.981
15,61703,FALSE,Ryanair,Athens,2021-06-02,eurowings,2021-06-03,Greece,1,Europe,Southern Europe,37.9794,23.7161
16,65230,FALSE,Ryanair,Chisinau,2021-06-02,Wizz Air UK,2021-06-03,Moldova,1,Europe,Eastern Europe,47.0056,28.8575
17,67948,FALSE,eurowings,Dusseldorf,2021-06-02,eurowings,2021-06-03,Germany,1,Europe,Western Europe,NA,NA
18,74133,FALSE,KLM,Helsinki,2021-06-02,KLM,2021-06-03,Finland,1,Europe,Northern Europe,60.1756,24.9342
19,75585,TRUE,Ryanair,Tel Aviv,2021-06-02,Wizz Air,2021-06-03,Israel,1,Asia,Western Asia,NA,NA
20,80664,FALSE,eurowings,Lisbon,2021-06-02,eurowings,2021-06-03,Portugal,1,Europe,Southern Europe,38.7452,-9.1604
21,85210,TRUE,KLM,Amsterdam,2021-06-02,KLM,2021-06-03,Netherlands,1,Europe,Western Europe,52.35,4.9166
22,97453,FALSE,Ryanair,Dubai,2021-06-02,Wizz Air,2021-06-03,United Arab Emirates,1,Asia,Western Asia,25.2697,55.3094
23,202685,TRUE,Emirates,Dubai,2021-06-02,Wizz Air,2021-06-03,United Arab Emirates,1,Asia,Western Asia,25.2697,55.3094
1,11868,TRUE,Wizz Air,Rome,2021-06-03,Ryanair,2021-06-04,Italy,1,Europe,Southern Europe,41.8931,12.4828
2,13134,TRUE,Ryanair,London,2021-06-03,Ryanair,2021-06-04,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
3,16826,TRUE,Wizz Air,Tel Aviv,2021-06-03,Ryanair,2021-06-04,Israel,1,Asia,Western Asia,NA,NA
4,30571,FALSE,Ryanair,Gothenburg,2021-06-03,Ryanair,2021-06-04,Sweden,1,Europe,Northern Europe,57.6717,11.981
5,32939,TRUE,eurowings,Cologne,2021-06-03,eurowings,2021-06-04,Germany,1,Europe,Western Europe,50.9422,6.9578
6,39434,FALSE,eurowings,Dusseldorf,2021-06-03,Ryanair,2021-06-04,Germany,1,Europe,Western Europe,NA,NA
7,46692,FALSE,eurowings,Edinburgh,2021-06-03,Wizz Air,2021-06-04,United Kingdom,1,Europe,Northern Europe,55.953,-3.189
8,49163,FALSE,eurowings,Lisbon,2021-06-03,Wizz Air,2021-06-04,Portugal,1,Europe,Southern Europe,38.7452,-9.1604
9,51914,FALSE,Ryanair,Antalya,2021-06-03,Corendon Airlines,2021-06-04,Turkey,1,Asia,Western Asia,36.9081,30.6956
10,86151,FALSE,eurowings,Palma,2021-06-03,eurowings,2021-06-04,Spain,1,Europe,Southern Europe,39.5667,2.6497
11,91208,FALSE,eurowings,Dublin,2021-06-03,Ryanair,2021-06-04,Ireland,1,Europe,Northern Europe,53.3425,-6.2658
12,102886,FALSE,eurowings,Zagreb,2021-06-03,eurowings,2021-06-04,Croatia,1,Europe,Southern Europe,45.8,15.95
1,12133,TRUE,Ryanair,London,2021-06-04,Ryanair,2021-06-05,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
2,14393,TRUE,Ryanair,Milan,2021-06-04,Wizz Air,2021-06-05,Italy,1,Europe,Southern Europe,45.4669,9.19
3,17137,TRUE,Wizz Air,Lisbon,2021-06-04,Ryanair,2021-06-05,Portugal,1,Europe,Southern Europe,38.7452,-9.1604
4,20388,FALSE,Ryanair,Cologne,2021-06-04,Ryanair,2021-06-05,Germany,1,Europe,Western Europe,50.9422,6.9578
5,27864,FALSE,Ryanair,Kyiv,2021-06-04,Ryanair,2021-06-05,Ukraine,1,Europe,Eastern Europe,50.45,30.5236
6,34477,FALSE,Ryanair,Athens,2021-06-04,Ryanair,2021-06-05,Greece,1,Europe,Southern Europe,37.9794,23.7161
7,42907,FALSE,Ryanair,Zurich,2021-06-04,Vueling Airlines,2021-06-05,Switzerland,1,Europe,Western Europe,NA,NA
8,45218,FALSE,eurowings,London,2021-06-04,Ryanair,2021-06-05,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
9,49278,FALSE,eurowings,Milan,2021-06-04,Wizz Air,2021-06-05,Italy,1,Europe,Southern Europe,45.4669,9.19
10,50598,FALSE,KLM,Barcelona,2021-06-04,KLM,2021-06-05,Spain,1,Europe,Southern Europe,41.3825,2.1769
11,59843,FALSE,Ryanair,Madeira,2021-06-04,easyJet,2021-06-05,Portugal,1,Europe,Southern Europe,NA,NA
1,7333,TRUE,Ryanair,Milan,2021-06-05,Ryanair,2021-06-06,Italy,1,Europe,Southern Europe,45.4669,9.19
2,13134,TRUE,Ryanair,London,2021-06-05,Ryanair,2021-06-06,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
3,16962,TRUE,Wizz Air,Tel Aviv,2021-06-05,Ryanair,2021-06-06,Israel,1,Asia,Western Asia,NA,NA
4,18385,TRUE,Ryanair,Gothenburg,2021-06-05,Wizz Air,2021-06-06,Sweden,1,Europe,Northern Europe,57.6717,11.981
5,18832,FALSE,Ryanair,Berlin,2021-06-05,Ryanair,2021-06-06,Germany,1,Europe,Western Europe,52.5167,13.3833
6,23743,FALSE,Ryanair,Palma,2021-06-05,Ryanair,2021-06-06,Spain,1,Europe,Southern Europe,39.5667,2.6497
7,47793,FALSE,SWISS,Warsaw,2021-06-05,SWISS,2021-06-06,Poland,1,Europe,Eastern Europe,52.2167,21.0333
8,50386,FALSE,KLM,Rome,2021-06-05,KLM,2021-06-06,Italy,1,Europe,Southern Europe,41.8931,12.4828
9,54282,FALSE,Lufthansa,Vienna,2021-06-05,Lufthansa,2021-06-06,Austria,1,Europe,Western Europe,48.2083,16.3731
10,69848,FALSE,Ryanair,Reykjavik,2021-06-05,Wizz Air,2021-06-06,Iceland,1,Europe,Northern Europe,NA,NA
11,73550,FALSE,Wizz Air,Nice,2021-06-05,eurowings,2021-06-06,France,1,Europe,Western Europe,43.7034,7.2663
12,154156,FALSE,KLM,Nairobi,2021-06-05,KLM,2021-06-06,Kenya,1,Africa,Sub-Saharan Africa,-1.2864,36.8172
13,345130,FALSE,KLM,Minneapolis,2021-06-05,Air France,2021-06-06,United States,1,Americas,Northern America,44.9635,-93.2678
1,7333,TRUE,Ryanair,Milan,2021-06-06,Ryanair,2021-06-07,Italy,1,Europe,Southern Europe,45.4669,9.19
2,11550,TRUE,Ryanair,Madrid,2021-06-06,Wizz Air,2021-06-07,Spain,1,Europe,Southern Europe,40.4189,-3.6919
3,12147,TRUE,Ryanair,Tel Aviv,2021-06-06,Ryanair,2021-06-07,Israel,1,Asia,Western Asia,NA,NA
4,13585,TRUE,Ryanair,Brussels,2021-06-06,Wizz Air,2021-06-07,Belgium,1,Europe,Western Europe,50.8467,4.3517
5,15005,TRUE,Ryanair,London,2021-06-06,Ryanair,2021-06-07,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
6,17509,FALSE,Ryanair,Madrid,2021-06-06,Ryanair,2021-06-07,Spain,1,Europe,Southern Europe,40.4189,-3.6919
7,25267,TRUE,Ryanair,Athens,2021-06-06,Wizz Air,2021-06-07,Greece,1,Europe,Southern Europe,37.9794,23.7161
8,26461,TRUE,Ryanair,Prague,2021-06-06,Ryanair,2021-06-07,Czechia,1,Europe,Eastern Europe,50.0833,14.4167
9,35761,TRUE,Wizz Air,Eindhoven,2021-06-06,Wizz Air,2021-06-07,Netherlands,1,Europe,Western Europe,51.43,5.5
10,37371,FALSE,Ryanair,Berlin,2021-06-06,eurowings,2021-06-07,Germany,1,Europe,Western Europe,52.5167,13.3833
11,42045,TRUE,Ryanair,Dublin,2021-06-06,Ryanair,2021-06-07,Ireland,1,Europe,Northern Europe,53.3425,-6.2658
12,51610,FALSE,Wizz Air,Bari,2021-06-06,eurowings,2021-06-07,Italy,1,Europe,Southern Europe,41.1253,16.8667
13,53641,TRUE,eurowings,Hamburg,2021-06-06,eurowings,2021-06-07,Germany,1,Europe,Western Europe,53.55,10
14,85160,FALSE,Norwegian,Helsinki,2021-06-06,Norwegian,2021-06-07,Finland,1,Europe,Northern Europe,60.1756,24.9342
1,11078,TRUE,Wizz Air,Brussels,2021-06-07,Ryanair,2021-06-08,Belgium,1,Europe,Western Europe,50.8467,4.3517
2,15373,TRUE,Ryanair,Rome,2021-06-07,Wizz Air,2021-06-08,Italy,1,Europe,Southern Europe,41.8931,12.4828
3,17509,TRUE,Wizz Air,Lisbon,2021-06-07,Ryanair,2021-06-08,Portugal,1,Europe,Southern Europe,38.7452,-9.1604
4,21872,TRUE,Wizz Air,London,2021-06-07,Ryanair,2021-06-08,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
5,23153,FALSE,Ryanair,Porto,2021-06-07,Ryanair,2021-06-08,Portugal,1,Europe,Southern Europe,41.1495,-8.6108
6,39932,FALSE,eurowings,London,2021-06-07,Ryanair,2021-06-08,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
7,46484,TRUE,eurowings,Stuttgart,2021-06-07,eurowings,2021-06-08,Germany,1,Europe,Western Europe,48.7761,9.1775
8,54564,FALSE,LOT,Dortmund,2021-06-07,Ryanair,2021-06-08,Germany,1,Europe,Western Europe,51.5139,7.4653
9,56063,FALSE,eurowings,Rome,2021-06-07,Wizz Air,2021-06-08,Italy,1,Europe,Southern Europe,41.8931,12.4828
10,64572,FALSE,Wizz Air,Athens,2021-06-07,eurowings,2021-06-08,Greece,1,Europe,Southern Europe,37.9794,23.7161
11,101434,FALSE,eurowings,Palma,2021-06-07,eurowings,2021-06-08,Spain,1,Europe,Southern Europe,39.5667,2.6497
1,13979,TRUE,Ryanair,London,2021-06-08,Ryanair,2021-06-09,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
2,15409,TRUE,Wizz Air,Rome,2021-06-08,Ryanair,2021-06-09,Italy,1,Europe,Southern Europe,41.8931,12.4828
3,35064,TRUE,Wizz Air,Tel Aviv,2021-06-08,Ryanair,2021-06-09,Israel,1,Asia,Western Asia,NA,NA
4,42836,TRUE,eurowings,Dusseldorf,2021-06-08,eurowings,2021-06-09,Germany,1,Europe,Western Europe,NA,NA
5,46141,FALSE,eurowings,London,2021-06-08,Ryanair,2021-06-09,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
6,48265,FALSE,Ryanair,Lisbon,2021-06-08,eurowings,2021-06-09,Portugal,1,Europe,Southern Europe,38.7452,-9.1604
7,55036,FALSE,Wizz Air,Basel,2021-06-08,Wizz Air,2021-06-09,Switzerland,1,Europe,Western Europe,47.5606,7.5906
8,59010,FALSE,eurowings,Bari,2021-06-08,Wizz Air,2021-06-09,Italy,1,Europe,Southern Europe,41.1253,16.8667
9,69461,FALSE,eurowings,Palma,2021-06-08,eurowings,2021-06-09,Spain,1,Europe,Southern Europe,39.5667,2.6497
10,74387,FALSE,Lufthansa,Munich,2021-06-08,Lufthansa,2021-06-09,Germany,1,Europe,Western Europe,48.1372,11.5755
11,94020,FALSE,eurowings,Nice,2021-06-08,eurowings,2021-06-09,France,1,Europe,Western Europe,43.7034,7.2663
1,14343,TRUE,Ryanair,London,2021-06-09,Ryanair,2021-06-10,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
2,15373,TRUE,Ryanair,Rome,2021-06-09,Wizz Air,2021-06-10,Italy,1,Europe,Southern Europe,41.8931,12.4828
3,16761,TRUE,Ryanair,Berlin,2021-06-09,Ryanair,2021-06-10,Germany,1,Europe,Western Europe,52.5167,13.3833
4,27334,TRUE,Ryanair,Prague,2021-06-09,Ryanair,2021-06-10,Czechia,1,Europe,Eastern Europe,50.0833,14.4167
5,27670,TRUE,Ryanair,Tel Aviv,2021-06-09,Wizz Air,2021-06-10,Israel,1,Asia,Western Asia,NA,NA
6,40500,FALSE,eurowings,Rome,2021-06-09,Wizz Air,2021-06-10,Italy,1,Europe,Southern Europe,41.8931,12.4828
7,43211,FALSE,eurowings,Gothenburg,2021-06-09,Wizz Air,2021-06-10,Sweden,1,Europe,Northern Europe,57.6717,11.981
8,45547,FALSE,Ryanair,Berlin,2021-06-09,eurowings,2021-06-10,Germany,1,Europe,Western Europe,52.5167,13.3833
9,46427,FALSE,eurowings,London,2021-06-09,Ryanair,2021-06-10,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
10,65813,FALSE,eurowings,Split,2021-06-09,eurowings,2021-06-10,Croatia,1,Europe,Southern Europe,43.51,16.45
11,67913,FALSE,Ryanair,Malaga,2021-06-09,eurowings,2021-06-10,Spain,1,Europe,Southern Europe,NA,NA
12,90042,FALSE,eurowings,Lisbon,2021-06-09,eurowings,2021-06-10,Portugal,1,Europe,Southern Europe,38.7452,-9.1604
13,124987,FALSE,Pegasus Airlines,Sharm El Sheikh,2021-06-09,Tuifly.be,2021-06-10,Egypt,1,Africa,Northern Africa,NA,NA
1,3942,TRUE,Ryanair,Milan,2021-06-10,Ryanair,2021-06-11,Italy,1,Europe,Southern Europe,45.4669,9.19
2,9293,TRUE,Ryanair,Brussels,2021-06-10,Wizz Air,2021-06-11,Belgium,1,Europe,Western Europe,50.8467,4.3517
3,14136,TRUE,Ryanair,London,2021-06-10,Ryanair,2021-06-11,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
4,16826,TRUE,Wizz Air,Tel Aviv,2021-06-10,Ryanair,2021-06-11,Israel,1,Asia,Western Asia,NA,NA
5,17477,FALSE,Ryanair,Milan,2021-06-10,Ryanair,2021-06-11,Italy,1,Europe,Southern Europe,45.4669,9.19
6,36269,TRUE,eurowings,Cologne,2021-06-10,eurowings,2021-06-11,Germany,1,Europe,Western Europe,50.9422,6.9578
7,41756,FALSE,Ryanair,Berlin,2021-06-10,eurowings,2021-06-11,Germany,1,Europe,Western Europe,52.5167,13.3833
8,43773,FALSE,eurowings,Edinburgh,2021-06-10,Wizz Air,2021-06-11,United Kingdom,1,Europe,Northern Europe,55.953,-3.189
9,48090,FALSE,eurowings,Lisbon,2021-06-10,Wizz Air,2021-06-11,Portugal,1,Europe,Southern Europe,38.7452,-9.1604
10,56517,FALSE,eurowings,Dublin,2021-06-10,Ryanair,2021-06-11,Ireland,1,Europe,Northern Europe,53.3425,-6.2658
11,63184,FALSE,eurowings,Stockholm,2021-06-10,Wizz Air,2021-06-11,Sweden,1,Europe,Northern Europe,59.3294,18.0686
12,65813,FALSE,eurowings,Palma,2021-06-10,eurowings,2021-06-11,Spain,1,Europe,Southern Europe,39.5667,2.6497
13,81286,TRUE,LOT,Warsaw,2021-06-10,LOT,2021-06-11,Poland,1,Europe,Eastern Europe,52.2167,21.0333
14,82574,FALSE,eurowings,Split,2021-06-10,eurowings,2021-06-11,Croatia,1,Europe,Southern Europe,43.51,16.45
15,83314,FALSE,Lufthansa,Warsaw,2021-06-10,Lufthansa,2021-06-11,Poland,1,Europe,Eastern Europe,52.2167,21.0333
16,165927,FALSE,Turkish Airlines,Sharm El Sheikh,2021-06-10,Pegasus Airlines,2021-06-11,Egypt,1,Africa,Northern Africa,NA,NA
17,400731,FALSE,SWISS,Minneapolis,2021-06-10,United,2021-06-11,United States,1,Americas,Northern America,44.9635,-93.2678
1,13134,TRUE,Ryanair,London,2021-06-11,Ryanair,2021-06-12,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
2,16826,TRUE,Ryanair,Tel Aviv,2021-06-11,Wizz Air,2021-06-12,Israel,1,Asia,Western Asia,NA,NA
3,18700,TRUE,Ryanair,Rome,2021-06-11,Wizz Air,2021-06-12,Italy,1,Europe,Southern Europe,41.8931,12.4828
4,23918,FALSE,Ryanair,Barcelona,2021-06-11,Ryanair,2021-06-12,Spain,1,Europe,Southern Europe,41.3825,2.1769
5,25156,TRUE,Wizz Air,Malaga,2021-06-11,Ryanair,2021-06-12,Spain,1,Europe,Southern Europe,NA,NA
6,36841,FALSE,eurowings,London,2021-06-11,Ryanair,2021-06-12,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
7,41305,FALSE,SWISS,Brussels,2021-06-11,Lufthansa,2021-06-12,Belgium,1,Europe,Western Europe,50.8467,4.3517
8,43569,FALSE,eurowings,Milan,2021-06-11,Ryanair,2021-06-12,Italy,1,Europe,Southern Europe,45.4669,9.19
9,45028,FALSE,Lufthansa,Geneva,2021-06-11,Lufthansa,2021-06-12,Switzerland,1,Europe,Western Europe,46.2,6.15
10,57172,FALSE,Lufthansa,Thessaloniki,2021-06-11,Lufthansa,2021-06-12,Greece,1,Europe,Southern Europe,NA,NA
1,7326,TRUE,Ryanair,Milan,2021-06-12,Ryanair,2021-06-13,Italy,1,Europe,Southern Europe,45.4669,9.19
2,12133,TRUE,Ryanair,London,2021-06-12,Ryanair,2021-06-13,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
3,20442,TRUE,Wizz Air,Tel Aviv,2021-06-12,Ryanair,2021-06-13,Israel,1,Asia,Western Asia,NA,NA
4,23239,FALSE,Ryanair,Catania,2021-06-12,Ryanair,2021-06-13,Italy,1,Europe,Southern Europe,37.5027,15.0873
5,24476,FALSE,Ryanair,Eindhoven,2021-06-12,Ryanair,2021-06-13,Netherlands,1,Europe,Western Europe,51.43,5.5
6,31623,FALSE,Ryanair,Palma,2021-06-12,Air Europa,2021-06-13,Spain,1,Europe,Southern Europe,39.5667,2.6497
7,32270,FALSE,Ryanair,Stockholm,2021-06-12,Ryanair,2021-06-13,Sweden,1,Europe,Northern Europe,59.3294,18.0686
8,36036,FALSE,Ryanair,Zante (Zakynthos),2021-06-12,Ryanair,2021-06-13,Greece,1,Europe,Southern Europe,NA,NA
9,42900,TRUE,Air France,Paris,2021-06-12,Air France,2021-06-13,France,1,Europe,Western Europe,48.8566,2.3522
10,46094,FALSE,Lufthansa,Geneva,2021-06-12,Austrian Airlines,2021-06-13,Switzerland,1,Europe,Western Europe,46.2,6.15
11,46395,FALSE,Lufthansa,Brussels,2021-06-12,Austrian Airlines,2021-06-13,Belgium,1,Europe,Western Europe,50.8467,4.3517
12,47897,FALSE,Austrian Airlines,Prague,2021-06-12,Austrian Airlines,2021-06-13,Czechia,1,Europe,Eastern Europe,50.0833,14.4167
13,48598,FALSE,Air France,Paris,2021-06-12,KLM,2021-06-13,France,1,Europe,Western Europe,48.8566,2.3522
14,49489,TRUE,Austrian Airlines,Vienna,2021-06-12,Austrian Airlines,2021-06-13,Austria,1,Europe,Western Europe,48.2083,16.3731
15,55297,FALSE,Lufthansa,Manchester,2021-06-12,Austrian Airlines,2021-06-13,United Kingdom,1,Europe,Northern Europe,53.4794,-2.2453
16,83350,FALSE,Ryanair,Lisbon,2021-06-12,eurowings,2021-06-13,Portugal,1,Europe,Southern Europe,38.7452,-9.1604
17,83389,TRUE,Aeroflot,Moscow,2021-06-12,Aeroflot,2021-06-13,Russia,1,Europe,Eastern Europe,55.7558,37.6178
18,83611,FALSE,KLM,Moscow,2021-06-12,KLM,2021-06-13,Russia,1,Europe,Eastern Europe,55.7558,37.6178
19,165605,FALSE,KLM,New Delhi,2021-06-12,Vistara,2021-06-13,India,1,Asia,Southern Asia,28.7,77.2
1,14136,TRUE,Ryanair,London,2021-06-13,Ryanair,2021-06-14,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
2,14300,TRUE,Ryanair,Brussels,2021-06-13,Wizz Air,2021-06-14,Belgium,1,Europe,Western Europe,50.8467,4.3517
3,15388,TRUE,Ryanair,Athens,2021-06-13,Wizz Air,2021-06-14,Greece,1,Europe,Southern Europe,37.9794,23.7161
4,16085,TRUE,Ryanair,Madrid,2021-06-13,Wizz Air,2021-06-14,Spain,1,Europe,Southern Europe,40.4189,-3.6919
5,17874,TRUE,Ryanair,Tel Aviv,2021-06-13,Ryanair,2021-06-14,Israel,1,Asia,Western Asia,NA,NA
6,19040,FALSE,Ryanair,Barcelona,2021-06-13,Ryanair,2021-06-14,Spain,1,Europe,Southern Europe,41.3825,2.1769
7,19834,TRUE,Wizz Air,Bari,2021-06-13,Ryanair,2021-06-14,Italy,1,Europe,Southern Europe,41.1253,16.8667
8,23689,FALSE,Ryanair,Cologne,2021-06-13,Ryanair,2021-06-14,Germany,1,Europe,Western Europe,50.9422,6.9578
9,28153,TRUE,Ryanair,Prague,2021-06-13,Ryanair,2021-06-14,Czechia,1,Europe,Eastern Europe,50.0833,14.4167
10,41824,TRUE,eurowings,Cologne,2021-06-13,eurowings,2021-06-14,Germany,1,Europe,Western Europe,50.9422,6.9578
11,44653,TRUE,Norwegian,Stockholm,2021-06-13,Wizz Air,2021-06-14,Sweden,1,Europe,Northern Europe,59.3294,18.0686
12,50519,TRUE,Wizz Air,Eindhoven,2021-06-13,Wizz Air,2021-06-14,Netherlands,1,Europe,Western Europe,51.43,5.5
13,51080,FALSE,Ryanair,Zante (Zakynthos),2021-06-13,easyJet,2021-06-14,Greece,1,Europe,Southern Europe,NA,NA
14,51184,FALSE,Wizz Air,Bari,2021-06-13,eurowings,2021-06-14,Italy,1,Europe,Southern Europe,41.1253,16.8667
15,90307,FALSE,Norwegian,Helsinki,2021-06-13,Norwegian,2021-06-14,Finland,1,Europe,Northern Europe,60.1756,24.9342
1,10362,TRUE,Wizz Air,Brussels,2021-06-14,Ryanair,2021-06-15,Belgium,1,Europe,Western Europe,50.8467,4.3517
2,14136,TRUE,Ryanair,London,2021-06-14,Ryanair,2021-06-15,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
3,15449,TRUE,Ryanair,Rome,2021-06-14,Wizz Air,2021-06-15,Italy,1,Europe,Southern Europe,41.8931,12.4828
4,17201,TRUE,Wizz Air,Lisbon,2021-06-14,Wizz Air,2021-06-15,Portugal,1,Europe,Southern Europe,38.7452,-9.1604
5,26887,TRUE,Ryanair,Tel Aviv,2021-06-14,Wizz Air,2021-06-15,Israel,1,Asia,Western Asia,NA,NA
6,42224,TRUE,eurowings,Dusseldorf,2021-06-14,eurowings,2021-06-15,Germany,1,Europe,Western Europe,NA,NA
7,43079,TRUE,Wizz Air,Eindhoven,2021-06-14,Wizz Air,2021-06-15,Netherlands,1,Europe,Western Europe,51.43,5.5
8,50240,FALSE,Wizz Air,Athens,2021-06-14,eurowings,2021-06-15,Greece,1,Europe,Southern Europe,37.9794,23.7161
9,55433,FALSE,eurowings,Palma,2021-06-14,Wizz Air,2021-06-15,Spain,1,Europe,Southern Europe,39.5667,2.6497
10,56099,FALSE,eurowings,Rome,2021-06-14,Wizz Air,2021-06-15,Italy,1,Europe,Southern Europe,41.8931,12.4828
11,58073,FALSE,eurowings,London,2021-06-14,Ryanair,2021-06-15,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
12,58813,FALSE,eurowings,Lisbon,2021-06-14,Wizz Air,2021-06-15,Portugal,1,Europe,Southern Europe,38.7452,-9.1604
13,66915,FALSE,eurowings,Berlin,2021-06-14,eurowings,2021-06-15,Germany,1,Europe,Western Europe,52.5167,13.3833
14,74133,FALSE,KLM,Basel,2021-06-14,KLM,2021-06-15,Switzerland,1,Europe,Western Europe,47.5606,7.5906
15,158205,FALSE,Turkish Airlines,Dubai,2021-06-14,Turkish Airlines,2021-06-15,United Arab Emirates,1,Asia,Western Asia,25.2697,55.3094
1,7165,TRUE,Ryanair,Milan,2021-06-15,Ryanair,2021-06-16,Italy,1,Europe,Southern Europe,45.4669,9.19
2,11078,TRUE,Ryanair,Brussels,2021-06-15,Wizz Air,2021-06-16,Belgium,1,Europe,Western Europe,50.8467,4.3517
3,13056,TRUE,Ryanair,London,2021-06-15,Ryanair,2021-06-16,United Kingdom,1,Europe,Northern Europe,51.5072,-0.1275
4,17419,FALSE,Ryanair,Milan,2021-06-15,Ryanair,2021-06-16,Italy,1,Europe,Southern Europe,45.4669,9.19
